run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,duplicated
2,None,random_forest,30,0.54,0.54,0.07999999999999996,0
2,None,logistic,30,0.52,0.52,0.040000000000000036,0
0,ORICA (0),random_forest,30,0.52,0.52,0.040000000000000036,0
0,ORICA (0),gaussian_nb,30,0.5,0.5,0.0,0
0,ORICA (0),lda,30,0.52,0.52,0.040000000000000036,0
0,ORICA (0),logistic,30,0.52,0.52,0.040000000000000036,0
1,ORICA (0),random_forest,30,0.52,0.52,0.040000000000000036,0
1,ORICA (0),logistic,30,0.52,0.52,0.040000000000000036,0
2,ORICA (0),random_forest,30,0.54,0.54,0.07999999999999996,0
2,ORICA (0),logistic,30,0.52,0.52,0.040000000000000036,0
0,ORICA (1),random_forest,30,0.46,0.45999999999999996,-0.08000000000000007,0
0,ORICA (1),gaussian_nb,30,0.49,0.49,-0.020000000000000018,0
0,ORICA (1),lda,30,0.5,0.5,0.0,0
0,ORICA (1),logistic,30,0.49,0.49,-0.020000000000000018,0
1,ORICA (1),random_forest,30,0.47,0.47000000000000003,-0.06000000000000005,0
1,ORICA (1),logistic,30,0.49,0.49,-0.020000000000000018,0
2,ORICA (1),random_forest,30,0.44,0.44,-0.1200000000000001,0
2,ORICA (1),logistic,30,0.49,0.49,-0.020000000000000018,0
0,Ext. Infomax,random_forest,30,0.55,0.55,0.09999999999999998,0
0,Ext. Infomax,gaussian_nb,30,0.47,0.47,-0.06000000000000005,0
0,Ext. Infomax,lda,30,0.54,0.54,0.07999999999999996,0
0,Ext. Infomax,logistic,30,0.49,0.49,-0.020000000000000018,0
1,Ext. Infomax,random_forest,30,0.48,0.48000000000000004,-0.040000000000000036,0
1,Ext. Infomax,gaussian_nb,30,0.48,0.48,-0.040000000000000036,0
1,Ext. Infomax,lda,30,0.5,0.5,0.0,0
1,Ext. Infomax,logistic,30,0.48,0.48,-0.040000000000000036,0
2,Ext. Infomax,random_forest,30,0.57,0.57,0.14,0
2,Ext. Infomax,gaussian_nb,30,0.47,0.47,-0.06000000000000005,0
2,Ext. Infomax,lda,30,0.52,0.52,0.040000000000000036,0
2,Ext. Infomax,logistic,30,0.47,0.47,-0.06000000000000005,0
0,SOBI,random_forest,30,0.49,0.49,-0.020000000000000018,0
0,SOBI,gaussian_nb,30,0.54,0.54,0.07999999999999996,0
0,SOBI,lda,30,0.51,0.51,0.020000000000000018,0
0,SOBI,logistic,30,0.5,0.5,0.0,0
1,SOBI,random_forest,30,0.49,0.49,-0.020000000000000018,0
1,SOBI,logistic,30,0.5,0.5,0.0,0
2,SOBI,random_forest,30,0.53,0.53,0.06000000000000005,0
2,SOBI,logistic,30,0.5,0.5,0.0,0
0,FastICA,random_forest,30,0.5,0.5,0.0,0
0,FastICA,gaussian_nb,30,0.47,0.47,-0.06000000000000005,0
0,FastICA,lda,30,0.51,0.51,0.020000000000000018,0
0,FastICA,logistic,30,0.53,0.53,0.06000000000000005,0
1,FastICA,random_forest,30,0.57,0.5700000000000001,0.14,0
1,FastICA,gaussian_nb,30,0.54,0.54,0.07999999999999996,0
1,FastICA,lda,30,0.63,0.63,0.26,0
1,FastICA,logistic,30,0.57,0.57,0.14,0
2,FastICA,random_forest,30,0.51,0.51,0.020000000000000018,0
2,FastICA,gaussian_nb,30,0.47,0.47,-0.06000000000000005,0
2,FastICA,lda,30,0.56,0.56,0.12,0
2,FastICA,logistic,30,0.54,0.54,0.07999999999999996,0
0,picard_o,random_forest,30,0.51,0.51,0.020000000000000018,0
0,picard_o,gaussian_nb,30,0.49,0.49,-0.020000000000000018,0
0,picard_o,lda,30,0.53,0.53,0.06000000000000005,0
0,picard_o,logistic,30,0.47,0.47,-0.06000000000000005,0
1,picard_o,random_forest,30,0.52,0.52,0.040000000000000036,0
1,picard_o,gaussian_nb,30,0.48,0.48,-0.040000000000000036,0
1,picard_o,lda,30,0.55,0.55,0.09999999999999998,0
1,picard_o,logistic,30,0.48,0.48,-0.040000000000000036,0
2,picard_o,random_forest,30,0.55,0.55,0.09999999999999998,0
2,picard_o,gaussian_nb,30,0.49,0.49,-0.020000000000000018,0
2,picard_o,lda,30,0.53,0.53,0.06000000000000005,0
2,picard_o,logistic,30,0.47,0.47,-0.06000000000000005,0
1,None,gaussian_nb,30,0.55,0.55,0.09999999999999998,1
2,None,gaussian_nb,30,0.55,0.55,0.09999999999999998,1
1,None,lda,30,0.51,0.51,0.020000000000000018,1
2,None,lda,30,0.51,0.51,0.020000000000000018,1
1,ORICA (0),gaussian_nb,30,0.5,0.5,0.0,1
2,ORICA (0),gaussian_nb,30,0.5,0.5,0.0,1
1,ORICA (0),lda,30,0.52,0.52,0.040000000000000036,1
2,ORICA (0),lda,30,0.52,0.52,0.040000000000000036,1
1,ORICA (1),gaussian_nb,30,0.49,0.49,-0.020000000000000018,1
2,ORICA (1),gaussian_nb,30,0.49,0.49,-0.020000000000000018,1
1,ORICA (1),lda,30,0.5,0.5,0.0,1
2,ORICA (1),lda,30,0.5,0.5,0.0,1
1,SOBI,gaussian_nb,30,0.54,0.54,0.07999999999999996,1
2,SOBI,gaussian_nb,30,0.54,0.54,0.07999999999999996,1
1,SOBI,lda,30,0.51,0.51,0.020000000000000018,1
2,SOBI,lda,30,0.51,0.51,0.020000000000000018,1
0,None,random_forest,3,0.67,0.6699999999999999,0.33999999999999997,0
0,None,gaussian_nb,3,0.57,0.5700000000000001,0.14,0
0,None,lda,3,0.73,0.73,0.45999999999999996,0
0,None,logistic,3,0.74,0.74,0.48,0
1,None,random_forest,3,0.65,0.65,0.30000000000000004,0
1,None,logistic,3,0.74,0.74,0.48,0
2,None,random_forest,3,0.67,0.6699999999999999,0.33999999999999997,0
2,None,logistic,3,0.74,0.74,0.48,0
0,ORICA (0),random_forest,3,0.63,0.63,0.26,0
0,ORICA (0),gaussian_nb,3,0.64,0.64,0.28,0
0,ORICA (0),lda,3,0.67,0.6699999999999999,0.33999999999999997,0
0,ORICA (0),logistic,3,0.67,0.6699999999999999,0.33999999999999997,0
1,ORICA (0),random_forest,3,0.58,0.5800000000000001,0.16000000000000003,0
1,ORICA (0),logistic,3,0.67,0.6699999999999999,0.33999999999999997,0
2,ORICA (0),random_forest,3,0.58,0.5800000000000001,0.16000000000000003,0
2,ORICA (0),logistic,3,0.67,0.6699999999999999,0.33999999999999997,0
0,ORICA (1),random_forest,3,0.46,0.46,-0.08000000000000007,0
0,ORICA (1),gaussian_nb,3,0.52,0.52,0.040000000000000036,0
0,ORICA (1),lda,3,0.51,0.51,0.020000000000000018,0
0,ORICA (1),logistic,3,0.51,0.51,0.020000000000000018,0
1,ORICA (1),random_forest,3,0.46,0.45999999999999996,-0.08000000000000007,0
1,ORICA (1),logistic,3,0.51,0.51,0.020000000000000018,0
2,ORICA (1),random_forest,3,0.45,0.44999999999999996,-0.10000000000000009,0
2,ORICA (1),logistic,3,0.51,0.51,0.020000000000000018,0
0,Ext. Infomax,random_forest,3,0.88,0.8799999999999999,0.76,0
0,Ext. Infomax,gaussian_nb,3,0.88,0.88,0.76,0
0,Ext. Infomax,lda,3,0.89,0.8899999999999999,0.78,0
0,Ext. Infomax,logistic,3,0.91,0.9099999999999999,0.8200000000000001,0
1,Ext. Infomax,random_forest,3,0.79,0.79,0.5800000000000001,0
1,Ext. Infomax,gaussian_nb,3,0.88,0.88,0.76,0
1,Ext. Infomax,lda,3,0.89,0.8899999999999999,0.78,0
1,Ext. Infomax,logistic,3,0.91,0.9099999999999999,0.8200000000000001,0
2,Ext. Infomax,random_forest,3,0.86,0.8600000000000001,0.72,0
2,Ext. Infomax,gaussian_nb,3,0.88,0.88,0.76,0
2,Ext. Infomax,lda,3,0.89,0.8899999999999999,0.78,0
2,Ext. Infomax,logistic,3,0.91,0.9099999999999999,0.8200000000000001,0
0,SOBI,random_forest,3,0.66,0.66,0.31999999999999995,0
0,SOBI,gaussian_nb,3,0.77,0.77,0.54,0
0,SOBI,lda,3,0.79,0.79,0.5800000000000001,0
0,SOBI,logistic,3,0.81,0.81,0.62,0
1,SOBI,random_forest,3,0.75,0.75,0.5,0
1,SOBI,logistic,3,0.81,0.81,0.62,0
2,SOBI,random_forest,3,0.8,0.8,0.6,0
2,SOBI,logistic,3,0.81,0.81,0.62,0
0,FastICA,random_forest,3,0.78,0.78,0.56,0
0,FastICA,gaussian_nb,3,0.88,0.88,0.76,0
0,FastICA,lda,3,0.83,0.8300000000000001,0.6599999999999999,0
0,FastICA,logistic,3,0.91,0.9099999999999999,0.8200000000000001,0
1,FastICA,random_forest,3,0.81,0.81,0.62,0
1,FastICA,gaussian_nb,3,0.88,0.88,0.76,0
1,FastICA,lda,3,0.89,0.8899999999999999,0.78,0
1,FastICA,logistic,3,0.91,0.9099999999999999,0.8200000000000001,0
2,FastICA,random_forest,3,0.73,0.73,0.45999999999999996,0
2,FastICA,gaussian_nb,3,0.88,0.88,0.76,0
2,FastICA,lda,3,0.89,0.8899999999999999,0.78,0
2,FastICA,logistic,3,0.91,0.9099999999999999,0.8200000000000001,0
0,picard_o,random_forest,3,0.87,0.87,0.74,0
0,picard_o,gaussian_nb,3,0.88,0.88,0.76,0
0,picard_o,lda,3,0.89,0.8899999999999999,0.78,0
0,picard_o,logistic,3,0.91,0.9099999999999999,0.8200000000000001,0
1,picard_o,random_forest,3,0.75,0.75,0.5,0
1,picard_o,gaussian_nb,3,0.88,0.88,0.76,0
1,picard_o,lda,3,0.89,0.8899999999999999,0.78,0
1,picard_o,logistic,3,0.9,0.8999999999999999,0.8,0
2,picard_o,random_forest,3,0.74,0.74,0.48,0
2,picard_o,gaussian_nb,3,0.88,0.88,0.76,0
2,picard_o,lda,3,0.89,0.8899999999999999,0.78,0
2,picard_o,logistic,3,0.9,0.8999999999999999,0.8,0
1,None,gaussian_nb,3,0.57,0.5700000000000001,0.14,1
2,None,gaussian_nb,3,0.57,0.5700000000000001,0.14,1
1,None,lda,3,0.73,0.73,0.45999999999999996,1
2,None,lda,3,0.73,0.73,0.45999999999999996,1
1,ORICA (0),gaussian_nb,3,0.64,0.64,0.28,1
2,ORICA (0),gaussian_nb,3,0.64,0.64,0.28,1
1,ORICA (0),lda,3,0.67,0.6699999999999999,0.33999999999999997,1
2,ORICA (0),lda,3,0.67,0.6699999999999999,0.33999999999999997,1
1,ORICA (1),gaussian_nb,3,0.52,0.52,0.040000000000000036,1
2,ORICA (1),gaussian_nb,3,0.52,0.52,0.040000000000000036,1
1,ORICA (1),lda,3,0.51,0.51,0.020000000000000018,1
2,ORICA (1),lda,3,0.51,0.51,0.020000000000000018,1
1,SOBI,gaussian_nb,3,0.77,0.77,0.54,1
2,SOBI,gaussian_nb,3,0.77,0.77,0.54,1
1,SOBI,lda,3,0.79,0.79,0.5800000000000001,1
2,SOBI,lda,3,0.79,0.79,0.5800000000000001,1
0,None,random_forest,29,0.82,0.8200000000000001,0.64,0
0,None,gaussian_nb,29,0.91,0.9099999999999999,0.8200000000000001,0
0,None,lda,29,0.81,0.81,0.62,0
0,None,logistic,29,0.76,0.76,0.52,0
1,None,random_forest,29,0.78,0.78,0.56,0
1,None,logistic,29,0.76,0.76,0.52,0
2,None,random_forest,29,0.82,0.82,0.64,0
2,None,logistic,29,0.76,0.76,0.52,0
0,ORICA (0),random_forest,29,0.55,0.55,0.09999999999999998,0
0,ORICA (0),gaussian_nb,29,0.52,0.52,0.040000000000000036,0
0,ORICA (0),lda,29,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (0),logistic,29,0.61,0.61,0.21999999999999997,0
1,ORICA (0),random_forest,29,0.54,0.54,0.07999999999999996,0
1,ORICA (0),logistic,29,0.61,0.61,0.21999999999999997,0
2,ORICA (0),random_forest,29,0.62,0.6200000000000001,0.24,0
2,ORICA (0),logistic,29,0.61,0.61,0.21999999999999997,0
0,ORICA (1),random_forest,29,0.45,0.44999999999999996,-0.10000000000000009,0
0,ORICA (1),gaussian_nb,29,0.45,0.45000000000000007,-0.10000000000000009,0
0,ORICA (1),lda,29,0.5,0.5,0.0,0
0,ORICA (1),logistic,29,0.5,0.5,0.0,0
1,ORICA (1),random_forest,29,0.44,0.44,-0.1200000000000001,0
1,ORICA (1),logistic,29,0.5,0.5,0.0,0
2,ORICA (1),random_forest,29,0.44,0.44,-0.1200000000000001,0
2,ORICA (1),logistic,29,0.5,0.5,0.0,0
0,Ext. Infomax,random_forest,29,0.79,0.79,0.5800000000000001,0
0,Ext. Infomax,gaussian_nb,29,0.94,0.94,0.88,0
0,Ext. Infomax,lda,29,0.96,0.96,0.92,0
0,Ext. Infomax,logistic,29,0.77,0.77,0.54,0
1,Ext. Infomax,random_forest,29,0.79,0.79,0.5800000000000001,0
1,Ext. Infomax,gaussian_nb,29,0.94,0.94,0.88,0
1,Ext. Infomax,lda,29,0.96,0.96,0.92,0
1,Ext. Infomax,logistic,29,0.76,0.76,0.52,0
2,Ext. Infomax,random_forest,29,0.78,0.78,0.56,0
2,Ext. Infomax,gaussian_nb,29,0.91,0.9099999999999999,0.8200000000000001,0
2,Ext. Infomax,lda,29,0.84,0.84,0.6799999999999999,0
2,Ext. Infomax,logistic,29,0.78,0.78,0.56,0
0,SOBI,random_forest,29,0.93,0.9299999999999999,0.86,0
0,SOBI,gaussian_nb,29,0.91,0.9099999999999999,0.8200000000000001,0
0,SOBI,lda,29,0.93,0.9299999999999999,0.86,0
0,SOBI,logistic,29,0.95,0.95,0.9,0
1,SOBI,random_forest,29,0.94,0.94,0.88,0
1,SOBI,logistic,29,0.95,0.95,0.9,0
2,SOBI,random_forest,29,0.94,0.94,0.88,0
2,SOBI,logistic,29,0.95,0.95,0.9,0
0,FastICA,random_forest,29,0.9,0.9,0.8,0
0,FastICA,gaussian_nb,29,0.93,0.9299999999999999,0.86,0
0,FastICA,lda,29,0.83,0.8300000000000001,0.6599999999999999,0
0,FastICA,logistic,29,0.93,0.9299999999999999,0.86,0
1,FastICA,random_forest,29,0.92,0.9199999999999999,0.84,0
1,FastICA,gaussian_nb,29,0.9,0.9,0.8,0
1,FastICA,lda,29,0.91,0.9099999999999999,0.8200000000000001,0
1,FastICA,logistic,29,0.81,0.81,0.62,0
2,FastICA,random_forest,29,0.81,0.81,0.62,0
2,FastICA,gaussian_nb,29,0.82,0.8200000000000001,0.64,0
2,FastICA,lda,29,0.85,0.85,0.7,0
2,FastICA,logistic,29,0.77,0.77,0.54,0
0,picard_o,random_forest,29,0.62,0.6200000000000001,0.24,0
0,picard_o,gaussian_nb,29,0.56,0.56,0.12,0
0,picard_o,lda,29,0.69,0.69,0.38,0
0,picard_o,logistic,29,0.65,0.65,0.30000000000000004,0
1,picard_o,random_forest,29,0.63,0.63,0.26,0
1,picard_o,gaussian_nb,29,0.56,0.56,0.12,0
1,picard_o,lda,29,0.69,0.69,0.38,0
1,picard_o,logistic,29,0.65,0.65,0.30000000000000004,0
2,picard_o,random_forest,29,0.59,0.5900000000000001,0.18000000000000005,0
2,picard_o,gaussian_nb,29,0.56,0.56,0.12,0
2,picard_o,lda,29,0.69,0.69,0.38,0
2,picard_o,logistic,29,0.65,0.65,0.30000000000000004,0
1,None,gaussian_nb,29,0.91,0.9099999999999999,0.8200000000000001,1
2,None,gaussian_nb,29,0.91,0.9099999999999999,0.8200000000000001,1
1,None,lda,29,0.81,0.81,0.62,1
2,None,lda,29,0.81,0.81,0.62,1
1,ORICA (0),gaussian_nb,29,0.52,0.52,0.040000000000000036,1
2,ORICA (0),gaussian_nb,29,0.52,0.52,0.040000000000000036,1
1,ORICA (0),lda,29,0.58,0.5800000000000001,0.16000000000000003,1
2,ORICA (0),lda,29,0.58,0.5800000000000001,0.16000000000000003,1
1,ORICA (1),gaussian_nb,29,0.45,0.45000000000000007,-0.10000000000000009,1
2,ORICA (1),gaussian_nb,29,0.45,0.45000000000000007,-0.10000000000000009,1
1,ORICA (1),lda,29,0.5,0.5,0.0,1
2,ORICA (1),lda,29,0.5,0.5,0.0,1
1,SOBI,gaussian_nb,29,0.91,0.9099999999999999,0.8200000000000001,1
2,SOBI,gaussian_nb,29,0.91,0.9099999999999999,0.8200000000000001,1
1,SOBI,lda,29,0.93,0.9299999999999999,0.86,1
2,SOBI,lda,29,0.93,0.9299999999999999,0.86,1
0,None,random_forest,28,0.5,0.5,0.0,0
0,None,gaussian_nb,28,0.5,0.5,0.0,0
0,None,lda,28,0.58,0.5800000000000001,0.16000000000000003,0
0,None,logistic,28,0.58,0.5800000000000001,0.16000000000000003,0
1,None,random_forest,28,0.54,0.54,0.07999999999999996,0
1,None,logistic,28,0.58,0.5800000000000001,0.16000000000000003,0
2,None,random_forest,28,0.51,0.51,0.020000000000000018,0
2,None,logistic,28,0.58,0.5800000000000001,0.16000000000000003,0
0,ORICA (0),random_forest,28,0.5,0.5,0.0,0
0,ORICA (0),gaussian_nb,28,0.42,0.42000000000000004,-0.15999999999999992,0
0,ORICA (0),lda,28,0.43,0.43000000000000005,-0.1399999999999999,0
0,ORICA (0),logistic,28,0.4,0.4,-0.19999999999999996,0
1,ORICA (0),random_forest,28,0.42,0.42,-0.15999999999999992,0
1,ORICA (0),logistic,28,0.4,0.4,-0.19999999999999996,0
2,ORICA (0),random_forest,28,0.42,0.42,-0.15999999999999992,0
2,ORICA (0),logistic,28,0.4,0.4,-0.19999999999999996,0
0,ORICA (1),random_forest,28,0.53,0.53,0.06000000000000005,0
0,ORICA (1),gaussian_nb,28,0.44,0.44,-0.1200000000000001,0
0,ORICA (1),lda,28,0.5,0.5,0.0,0
0,ORICA (1),logistic,28,0.5,0.5,0.0,0
1,ORICA (1),random_forest,28,0.52,0.52,0.040000000000000036,0
1,ORICA (1),logistic,28,0.5,0.5,0.0,0
2,ORICA (1),random_forest,28,0.51,0.51,0.020000000000000018,0
2,ORICA (1),logistic,28,0.5,0.5,0.0,0
0,Ext. Infomax,random_forest,28,0.79,0.79,0.5800000000000001,0
0,Ext. Infomax,gaussian_nb,28,0.76,0.76,0.52,0
0,Ext. Infomax,lda,28,0.82,0.82,0.64,0
0,Ext. Infomax,logistic,28,0.83,0.83,0.6599999999999999,0
1,Ext. Infomax,random_forest,28,0.79,0.79,0.5800000000000001,0
1,Ext. Infomax,gaussian_nb,28,0.79,0.79,0.5800000000000001,0
1,Ext. Infomax,lda,28,0.84,0.84,0.6799999999999999,0
1,Ext. Infomax,logistic,28,0.81,0.81,0.62,0
2,Ext. Infomax,random_forest,28,0.79,0.79,0.5800000000000001,0
2,Ext. Infomax,gaussian_nb,28,0.74,0.74,0.48,0
2,Ext. Infomax,lda,28,0.82,0.82,0.64,0
2,Ext. Infomax,logistic,28,0.84,0.8400000000000001,0.6799999999999999,0
0,SOBI,random_forest,28,0.62,0.62,0.24,0
0,SOBI,gaussian_nb,28,0.55,0.55,0.09999999999999998,0
0,SOBI,lda,28,0.64,0.64,0.28,0
0,SOBI,logistic,28,0.65,0.65,0.30000000000000004,0
1,SOBI,random_forest,28,0.61,0.61,0.21999999999999997,0
1,SOBI,logistic,28,0.65,0.65,0.30000000000000004,0
2,SOBI,random_forest,28,0.64,0.64,0.28,0
2,SOBI,logistic,28,0.65,0.65,0.30000000000000004,0
0,FastICA,random_forest,28,0.81,0.81,0.62,0
0,FastICA,gaussian_nb,28,0.58,0.58,0.16000000000000003,0
0,FastICA,lda,28,0.72,0.72,0.43999999999999995,0
0,FastICA,logistic,28,0.7,0.7,0.4,0
1,FastICA,random_forest,28,0.77,0.77,0.54,0
1,FastICA,gaussian_nb,28,0.73,0.73,0.45999999999999996,0
1,FastICA,lda,28,0.82,0.8200000000000001,0.64,0
1,FastICA,logistic,28,0.8,0.8,0.6,0
2,FastICA,random_forest,28,0.78,0.78,0.56,0
2,FastICA,gaussian_nb,28,0.75,0.75,0.5,0
2,FastICA,lda,28,0.8,0.8,0.6,0
2,FastICA,logistic,28,0.82,0.8200000000000001,0.64,0
0,picard_o,random_forest,28,0.73,0.73,0.45999999999999996,0
0,picard_o,gaussian_nb,28,0.66,0.66,0.31999999999999995,0
0,picard_o,lda,28,0.76,0.76,0.52,0
0,picard_o,logistic,28,0.8,0.8,0.6,0
1,picard_o,random_forest,28,0.77,0.77,0.54,0
1,picard_o,gaussian_nb,28,0.66,0.66,0.31999999999999995,0
1,picard_o,lda,28,0.76,0.76,0.52,0
1,picard_o,logistic,28,0.8,0.8,0.6,0
2,picard_o,random_forest,28,0.62,0.62,0.24,0
2,picard_o,gaussian_nb,28,0.66,0.66,0.31999999999999995,0
2,picard_o,lda,28,0.76,0.76,0.52,0
2,picard_o,logistic,28,0.8,0.8,0.6,0
1,None,gaussian_nb,28,0.5,0.5,0.0,1
2,None,gaussian_nb,28,0.5,0.5,0.0,1
1,None,lda,28,0.58,0.5800000000000001,0.16000000000000003,1
2,None,lda,28,0.58,0.5800000000000001,0.16000000000000003,1
1,ORICA (0),gaussian_nb,28,0.42,0.42000000000000004,-0.15999999999999992,1
2,ORICA (0),gaussian_nb,28,0.42,0.42000000000000004,-0.15999999999999992,1
1,ORICA (0),lda,28,0.43,0.43000000000000005,-0.1399999999999999,1
2,ORICA (0),lda,28,0.43,0.43000000000000005,-0.1399999999999999,1
1,ORICA (1),gaussian_nb,28,0.44,0.44,-0.1200000000000001,1
2,ORICA (1),gaussian_nb,28,0.44,0.44,-0.1200000000000001,1
1,ORICA (1),lda,28,0.5,0.5,0.0,1
2,ORICA (1),lda,28,0.5,0.5,0.0,1
1,SOBI,gaussian_nb,28,0.55,0.55,0.09999999999999998,1
2,SOBI,gaussian_nb,28,0.55,0.55,0.09999999999999998,1
1,SOBI,lda,28,0.64,0.64,0.28,1
2,SOBI,lda,28,0.64,0.64,0.28,1
0,None,random_forest,27,0.5,0.5,0.0,0
0,None,gaussian_nb,27,0.5,0.5,0.0,0
0,None,lda,27,0.44,0.44,-0.1200000000000001,0
0,None,logistic,27,0.46,0.46,-0.08000000000000007,0
1,None,random_forest,27,0.5,0.5,0.0,0
1,None,logistic,27,0.46,0.46,-0.08000000000000007,0
2,None,random_forest,27,0.49,0.49,-0.020000000000000018,0
2,None,logistic,27,0.46,0.46,-0.08000000000000007,0
0,ORICA (0),random_forest,27,0.48,0.48,-0.040000000000000036,0
0,ORICA (0),gaussian_nb,27,0.52,0.52,0.040000000000000036,0
0,ORICA (0),lda,27,0.52,0.52,0.040000000000000036,0
0,ORICA (0),logistic,27,0.52,0.52,0.040000000000000036,0
1,ORICA (0),random_forest,27,0.52,0.52,0.040000000000000036,0
1,ORICA (0),logistic,27,0.52,0.52,0.040000000000000036,0
2,ORICA (0),random_forest,27,0.54,0.54,0.07999999999999996,0
2,ORICA (0),logistic,27,0.52,0.52,0.040000000000000036,0
0,ORICA (1),random_forest,27,0.53,0.53,0.06000000000000005,0
0,ORICA (1),gaussian_nb,27,0.54,0.54,0.07999999999999996,0
0,ORICA (1),lda,27,0.57,0.5700000000000001,0.14,0
0,ORICA (1),logistic,27,0.57,0.5700000000000001,0.14,0
1,ORICA (1),random_forest,27,0.53,0.53,0.06000000000000005,0
1,ORICA (1),logistic,27,0.57,0.5700000000000001,0.14,0
2,ORICA (1),random_forest,27,0.57,0.5700000000000001,0.14,0
2,ORICA (1),logistic,27,0.57,0.5700000000000001,0.14,0
0,Ext. Infomax,random_forest,27,0.51,0.51,0.020000000000000018,0
0,Ext. Infomax,gaussian_nb,27,0.49,0.49,-0.020000000000000018,0
0,Ext. Infomax,lda,27,0.5,0.5,0.0,0
0,Ext. Infomax,logistic,27,0.5,0.5,0.0,0
1,Ext. Infomax,random_forest,27,0.56,0.56,0.12,0
1,Ext. Infomax,gaussian_nb,27,0.48,0.48,-0.040000000000000036,0
1,Ext. Infomax,lda,27,0.49,0.49,-0.020000000000000018,0
1,Ext. Infomax,logistic,27,0.49,0.49,-0.020000000000000018,0
2,Ext. Infomax,random_forest,27,0.43,0.43,-0.1399999999999999,0
2,Ext. Infomax,gaussian_nb,27,0.51,0.51,0.020000000000000018,0
2,Ext. Infomax,lda,27,0.51,0.51,0.020000000000000018,0
2,Ext. Infomax,logistic,27,0.5,0.5,0.0,0
0,SOBI,random_forest,27,0.48,0.48,-0.040000000000000036,0
0,SOBI,gaussian_nb,27,0.48,0.48000000000000004,-0.040000000000000036,0
0,SOBI,lda,27,0.48,0.48,-0.040000000000000036,0
0,SOBI,logistic,27,0.48,0.48,-0.040000000000000036,0
1,SOBI,random_forest,27,0.49,0.49,-0.020000000000000018,0
1,SOBI,logistic,27,0.48,0.48,-0.040000000000000036,0
2,SOBI,random_forest,27,0.49,0.49,-0.020000000000000018,0
2,SOBI,logistic,27,0.48,0.48,-0.040000000000000036,0
0,FastICA,random_forest,27,0.51,0.51,0.020000000000000018,0
0,FastICA,gaussian_nb,27,0.51,0.51,0.020000000000000018,0
0,FastICA,lda,27,0.51,0.51,0.020000000000000018,0
0,FastICA,logistic,27,0.52,0.52,0.040000000000000036,0
1,FastICA,random_forest,27,0.54,0.54,0.07999999999999996,0
1,FastICA,gaussian_nb,27,0.56,0.56,0.12,0
1,FastICA,lda,27,0.52,0.52,0.040000000000000036,0
1,FastICA,logistic,27,0.52,0.52,0.040000000000000036,0
2,FastICA,random_forest,27,0.5,0.5,0.0,0
2,FastICA,gaussian_nb,27,0.5,0.5,0.0,0
2,FastICA,lda,27,0.5,0.5,0.0,0
2,FastICA,logistic,27,0.5,0.5,0.0,0
0,picard_o,random_forest,27,0.48,0.48,-0.040000000000000036,0
0,picard_o,gaussian_nb,27,0.5,0.5,0.0,0
0,picard_o,lda,27,0.51,0.51,0.020000000000000018,0
0,picard_o,logistic,27,0.51,0.51,0.020000000000000018,0
1,picard_o,random_forest,27,0.49,0.49,-0.020000000000000018,0
1,picard_o,gaussian_nb,27,0.49,0.49,-0.020000000000000018,0
1,picard_o,lda,27,0.49,0.49,-0.020000000000000018,0
1,picard_o,logistic,27,0.49,0.49,-0.020000000000000018,0
2,picard_o,random_forest,27,0.5,0.5,0.0,0
2,picard_o,gaussian_nb,27,0.49,0.49,-0.020000000000000018,0
2,picard_o,lda,27,0.49,0.49,-0.020000000000000018,0
2,picard_o,logistic,27,0.49,0.49,-0.020000000000000018,0
1,None,gaussian_nb,27,0.5,0.5,0.0,1
2,None,gaussian_nb,27,0.5,0.5,0.0,1
1,None,lda,27,0.44,0.44,-0.1200000000000001,1
2,None,lda,27,0.44,0.44,-0.1200000000000001,1
1,ORICA (0),gaussian_nb,27,0.52,0.52,0.040000000000000036,1
2,ORICA (0),gaussian_nb,27,0.52,0.52,0.040000000000000036,1
1,ORICA (0),lda,27,0.52,0.52,0.040000000000000036,1
2,ORICA (0),lda,27,0.52,0.52,0.040000000000000036,1
1,ORICA (1),gaussian_nb,27,0.54,0.54,0.07999999999999996,1
2,ORICA (1),gaussian_nb,27,0.54,0.54,0.07999999999999996,1
1,ORICA (1),lda,27,0.57,0.5700000000000001,0.14,1
2,ORICA (1),lda,27,0.57,0.5700000000000001,0.14,1
1,SOBI,gaussian_nb,27,0.48,0.48000000000000004,-0.040000000000000036,1
2,SOBI,gaussian_nb,27,0.48,0.48000000000000004,-0.040000000000000036,1
1,SOBI,lda,27,0.48,0.48,-0.040000000000000036,1
2,SOBI,lda,27,0.48,0.48,-0.040000000000000036,1
0,None,random_forest,26,0.58,0.58,0.16000000000000003,0
0,None,gaussian_nb,26,0.62,0.62,0.24,0
0,None,lda,26,0.51,0.51,0.020000000000000018,0
0,None,logistic,26,0.5,0.5,0.0,0
1,None,random_forest,26,0.51,0.51,0.020000000000000018,0
1,None,logistic,26,0.5,0.5,0.0,0
2,None,random_forest,26,0.49,0.49,-0.020000000000000018,0
2,None,logistic,26,0.5,0.5,0.0,0
0,ORICA (0),random_forest,26,0.49,0.49,-0.020000000000000018,0
0,ORICA (0),gaussian_nb,26,0.49,0.49,-0.020000000000000018,0
