run,algorithm,classifier,uid,Acc.,Bal. Acc.,Kappa,clf_fit_time,preprocess_fit_time,hyperparameters,duplicated
2,picard_o,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03260374069213867,1.3143696784973145,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
1,None,lda,3,0.9583333333333334,0.9583333333333333,0.9166666666666666,0.03935670852661133,1.3243811130523682,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",1
2,None,lda,3,0.9583333333333334,0.9583333333333333,0.9166666666666666,0.03935670852661133,1.3243811130523682,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]}",1
1,ORICA (0),lda,3,0.625,0.625,0.25,0.05023193359375,0.02392721176147461,"{'n_components': 1, 'selected_features': [1, 0]}",1
2,ORICA (0),lda,3,0.625,0.625,0.25,0.05023193359375,0.02392721176147461,"{'n_components': 1, 'selected_features': [1, 0]}",1
1,ORICA (1),lda,3,0.5138888888888888,0.5138888888888888,0.02777777777777779,0.053247690200805664,0.032485246658325195,"{'n_components': 1, 'selected_features': [1, 0]}",1
2,ORICA (1),lda,3,0.5138888888888888,0.5138888888888888,0.02777777777777779,0.053247690200805664,0.032485246658325195,"{'n_components': 1, 'selected_features': [1, 0]}",1
1,SOBI,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03328251838684082,1.4679973125457764,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
2,SOBI,lda,3,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03328251838684082,1.4679973125457764,"{'n_components': 1, 'selected_features': [1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",1
0,None,lda,4,0.6111111111111112,0.6111111111111112,0.2222222222222222,0.04476141929626465,1.3114428520202637,"{'n_components': 1, 'selected_features': [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}",0
